Company,InvoiceDate,Year,Region,Country,CustomerID,InvoiceID,OrderID,ProductCategory,ProductID,SKU,Quantity,UnitPrice,UnitCost,DiscountPct,Revenue,Cost,Profit,TaxRate,TaxAmount,ShippingCost,ShipmentDelayDays,PaymentMethod,PaymentStatus,ReturnFlag,ReturnReason,CustomerSatisfaction,LoyaltyTier,ProfitMarginPct,DaysToPayEstimate
BetaWorks,2022-02-17,2022,Central,USA,CUST00910,BET-100979,OD9GEVGUK1,Services,PID-8674-829,SKU-284235,3,335.21,232.91,0.5,502.81,698.73,-195.92,0.18,90.51,8.85,-2,Bank Transfer,Paid,0,,6.7,Platinum,-38.97,16
BetaWorks,2023-09-15,2023,South,USA,CUST01354,BET-100390,O8XGHIY1BF,Office Supplies,PID-9397-731,SKU-718016,3,8.57,4.36,0.0,25.71,13.08,12.63,0.18,4.63,14.19,12,Credit Card,Paid,0,,6.2,Bronze,49.12,9
BetaWorks,2022-09-14,2022,West,USA,CUST00322,BET-100068,VYFRRLOA8O,Hardware,PID-3240-930,SKU-540400,5,179.68,119.42,0.0,898.4,597.1,301.3,0.18,161.71,0.0,8,Bank Transfer,Paid,0,,6.8,Silver,33.54,1
BetaWorks,2024-03-29,2024,International,IN,CUST00505,BET-100451,3AB62ACR85,Electronics,PID-2740-769,SKU-603810,4,241.19,108.86,0.15,820.05,435.44,384.61,0.18,147.61,15.2,0,PayPal,Pending,0,,5.9,Bronze,46.9,79
BetaWorks,2020-04-23,2020,Central,USA,CUST00938,BET-100846,PU45B3AX74,Services,PID-8674-932,SKU-180822,4,200.56,157.1,0.3,561.57,628.4,-66.83,0.18,101.08,9.23,6,Bank Transfer,Paid,0,,7.5,Bronze,-11.9,4
BetaWorks,2024-08-08,2024,Central,USA,CUST01234,BET-100731,0BMZW7539M,Electronics,PID-2740-307,SKU-981786,3,212.12,120.34,0.0,636.36,361.02,275.34,0.18,114.54,4.16,7,Cash,Paid,0,,7.7,Silver,43.27,12
BetaWorks,2022-06-23,2022,South,USA,CUST00414,BET-100452,PD7CDZPBBW,Automotive,PID-9817-274,SKU-197334,8,2243.44,1619.98,0.0,17947.52,12959.84,4987.68,0.18,3230.55,28.75,-2,Credit Card,Paid,0,,6.6,Silver,27.79,14
BetaWorks,2019-03-17,2019,West,USA,CUST00571,BET-100340,2H90U3RFIW,Automotive,PID-9817-183,SKU-600774,4,1388.35,958.87,0.0,5553.4,3835.48,1717.92,0.18,999.61,17.08,0,Cash,Paid,0,,4.9,Bronze,30.93,28
BetaWorks,2019-06-04,2019,Central,USA,CUST01225,BET-100685,OHAV66M8M8,Office Supplies,PID-9397-350,SKU-130777,2,10.47,5.32,0.5,10.47,10.64,-0.17,0.18,1.88,10.24,2,Invoice,Paid,0,,5.4,Bronze,-1.62,23
BetaWorks,2020-06-01,2020,West,USA,CUST01457,BET-100193,G80ZWVHYJE,Services,PID-8674-234,SKU-703484,2,285.59,225.69,0.0,571.18,451.38,119.8,0.18,102.81,10.96,-2,PayPal,Paid,0,,6.4,Bronze,20.97,6
BetaWorks,2022-11-19,2022,North,USA,CUST00895,BET-100766,VHG9P01ZUL,Accessories,PID-5585-289,SKU-330194,3,43.07,27.21,0.5,64.6,81.63,-17.03,0.18,11.63,9.62,6,Invoice,Paid,0,,8.2,Bronze,-26.36,8
BetaWorks,2019-11-08,2019,South,USA,CUST00171,BET-100723,DN5V38N2UI,Furniture,PID-6997-812,SKU-342584,7,340.05,160.41,0.3,1666.24,1122.87,543.37,0.18,299.92,26.99,1,Invoice,Paid,0,,5.0,Silver,32.61,4
BetaWorks,2024-06-02,2024,North,USA,CUST01265,BET-100403,MUB4F0MIZ8,Office Supplies,PID-9397-560,SKU-982667,3,11.1,7.46,0.0,33.3,22.38,10.92,0.18,5.99,7.85,3,Bank Transfer,Paid,0,,6.4,Silver,32.79,25
BetaWorks,2021-01-06,2021,East,USA,CUST01440,BET-100062,NAIA0CTAN3,Software,PID-8128-559,SKU-106226,6,97.88,66.91,0.15,499.19,401.46,97.73,0.18,89.85,6.49,0,Invoice,Paid,0,,5.6,Bronze,19.58,24
BetaWorks,2021-05-02,2021,South,USA,CUST00850,BET-100585,NW8R3MU50C,Electronics,PID-2740-637,SKU-591513,3,349.76,271.19,0.5,524.64,813.57,-288.93,0.18,94.44,8.19,9,Cash,Paid,0,,7.6,Silver,-55.07,19
BetaWorks,2023-01-23,2023,South,USA,CUST01181,BET-100397,RXOKPI1TSQ,Hardware,PID-3240-119,SKU-439928,6,220.46,162.13,0.0,1322.76,972.78,349.98,0.18,238.1,28.78,3,Credit Card,Paid,0,,6.3,Bronze,26.46,6
BetaWorks,2023-02-23,2023,South,USA,CUST01235,BET-101239,NBOOBCK3ER,Office Supplies,PID-9397-724,SKU-986380,3,12.3,7.2,0.0,36.9,21.6,15.3,0.18,6.64,5.03,10,Credit Card,Pending,0,,4.6,Silver,41.46,64
BetaWorks,2023-08-19,2023,East,USA,CUST00710,BET-100693,V27NLS4SZX,Automotive,PID-9817-557,SKU-559946,3,1184.57,852.89,0.0,3553.71,2558.67,995.04,0.18,639.67,17.16,0,Cash,Paid,0,,6.5,Bronze,28.0,0
BetaWorks,2021-10-29,2021,South,USA,CUST00166,BET-100530,PQRT3MF3GQ,Services,PID-8674-959,SKU-548641,2,265.5,131.34,0.1,477.9,262.68,215.22,0.18,86.02,17.14,10,Cash,Paid,0,,6.4,Bronze,45.03,29
BetaWorks,2021-06-20,2021,South,USA,CUST01279,BET-101005,IN05OSTMG3,Electronics,PID-2740-956,SKU-590721,2,186.69,137.13,0.0,373.38,274.26,99.12,0.18,67.21,11.28,-1,Cash,Paid,0,,6.6,Bronze,26.55,9
BetaWorks,2023-05-25,2023,South,USA,CUST01429,BET-100277,EH3RPRGYGO,Healthcare,PID-7674-921,SKU-824621,2,44.02,29.47,0.0,88.04,58.94,29.1,0.18,15.85,18.14,-1,Credit Card,Paid,0,,5.5,Silver,33.05,17
BetaWorks,2022-09-17,2022,West,USA,CUST01481,BET-100916,771L6R4U00,Electronics,PID-2740-844,SKU-886339,3,360.68,179.47,0.0,1082.04,538.41,543.63,0.18,194.77,13.22,-1,PayPal,Paid,0,,6.4,Silver,50.24,24
BetaWorks,2024-09-01,2024,East,USA,CUST00558,BET-101324,2R24G4ZRRP,Accessories,PID-5585-984,SKU-686225,8,32.39,26.42,0.3,181.38,211.36,-29.98,0.18,32.65,12.85,-2,Bank Transfer,Pending,0,,8.4,Bronze,-16.53,62
BetaWorks,2023-08-11,2023,West,USA,CUST00019,BET-100262,TYYXZ90VQS,Software,PID-8128-823,SKU-421133,8,135.15,107.72,0.05,1027.14,861.76,165.38,0.18,184.89,13.2,-1,Bank Transfer,Paid,0,,3.8,Gold,16.1,16
BetaWorks,2024-08-25,2024,South,USA,CUST00194,BET-100226,VELYVRO5X1,Accessories,PID-5585-206,SKU-525235,8,39.51,20.94,0.2,252.86,167.52,85.34,0.18,45.51,15.55,1,Invoice,Paid,0,,6.4,Silver,33.75,8
BetaWorks,2022-01-10,2022,South,USA,CUST00448,BET-100755,PM2FM72C6Z,Furniture,PID-6997-427,SKU-678735,6,486.91,265.58,0.3,2045.02,1593.48,451.54,0.18,368.1,13.11,-2,Bank Transfer,Paid,0,,4.9,Bronze,22.08,20
BetaWorks,2019-11-25,2019,North,USA,CUST00488,BET-100604,DS13PMNCYB,Consumables,PID-9689-439,SKU-112250,2,6.21,5.24,0.15,10.56,10.48,0.08,0.18,1.9,13.75,-2,Bank Transfer,Paid,0,,8.7,Silver,0.76,24
BetaWorks,2024-09-03,2024,International,IN,CUST00799,BET-100683,I8P0LW3895,Software,PID-8128-664,SKU-689266,2,126.03,71.21,0.0,252.06,142.42,109.64,0.18,45.37,29.75,-2,Cash,Paid,0,,5.7,Bronze,43.5,2
BetaWorks,2019-04-09,2019,South,USA,CUST01355,BET-100992,9W04PDTIIH,Office Supplies,PID-9397-224,SKU-623885,6,14.26,7.77,0.15,72.73,46.62,26.11,0.18,13.09,4.19,-2,Credit Card,Pending,0,,6.7,Bronze,35.9,58
BetaWorks,2021-03-06,2021,West,USA,CUST01228,BET-100706,OP2LDYR3KV,Office Supplies,PID-9397-272,SKU-426212,2,12.0,6.24,0.3,16.8,12.48,4.32,0.18,3.02,14.38,-2,PayPal,Paid,0,,8.5,Silver,25.71,4
BetaWorks,2021-01-04,2021,East,USA,CUST00154,BET-100071,ILPJZ80ND3,Accessories,PID-5585-811,SKU-590249,4,41.8,29.19,0.0,167.2,116.76,50.44,0.18,30.1,24.94,15,Bank Transfer,Paid,0,,9.6,Gold,30.17,26
BetaWorks,2021-10-15,2021,Central,USA,CUST00763,BET-100254,6DBXF9REXL,Hardware,PID-3240-517,SKU-254221,4,203.51,108.93,0.5,407.02,435.72,-28.7,0.18,73.26,9.54,6,Bank Transfer,Paid,0,,5.1,Bronze,-7.05,9
BetaWorks,2021-10-09,2021,International,AU,CUST00215,BET-101071,9OUQJACPTT,Software,PID-8128-177,SKU-477179,3,118.81,71.12,0.05,338.61,213.36,125.25,0.18,60.95,14.05,9,Bank Transfer,Paid,0,,4.8,Bronze,36.99,12
BetaWorks,2021-08-26,2021,Central,USA,CUST00809,BET-101066,46MZJU1UCV,Furniture,PID-6997-444,SKU-512351,2,336.33,153.95,0.0,672.66,307.9,364.76,0.18,121.08,9.59,2,Bank Transfer,Paid,0,,10.0,Bronze,54.23,9
BetaWorks,2023-05-04,2023,Central,USA,CUST01455,BET-100552,PKN646UW7Y,Office Supplies,PID-9397-234,SKU-874969,4,12.51,6.59,0.05,47.54,26.36,21.18,0.18,8.56,9.03,14,Credit Card,Pending,0,,4.9,Gold,44.55,105
BetaWorks,2020-02-09,2020,International,AU,CUST00636,BET-100837,PO7381ONRP,Hardware,PID-3240-510,SKU-363934,4,243.2,203.1,0.0,972.8,812.4,160.4,0.18,175.1,1.1,15,Cash,Paid,0,,5.6,Silver,16.49,26
BetaWorks,2020-09-25,2020,South,USA,CUST01408,BET-100654,EU74S5TR21,Furniture,PID-6997-236,SKU-547387,4,,291.39,0.0,,1165.56,,0.18,,18.91,7,Invoice,Paid,0,,,Gold,,18
BetaWorks,2021-03-08,2021,International,DE,CUST00814,BET-100229,89LG7V6TVQ,Services,PID-8674-694,SKU-712087,1,345.88,233.88,0.0,345.88,233.88,112.0,0.18,62.26,24.01,1,Credit Card,Overdue,0,,9.5,Silver,32.38,116
BetaWorks,2019-07-24,2019,Central,USA,CUST01118,BET-101234,6LR6SAKRAF,Furniture,PID-6997-268,SKU-625728,5,276.63,200.34,0.2,1106.52,1001.7,104.82,0.18,199.17,12.65,4,Cash,Paid,0,,4.9,Bronze,9.47,23
BetaWorks,2021-09-25,2021,Central,USA,CUST00254,BET-100691,04W4JSNYM3,Electronics,PID-2740-880,SKU-408460,4,360.0,255.3,0.0,1440.0,1021.2,418.8,0.18,259.2,12.46,-1,Invoice,Paid,1,Changed mind,7.3,Bronze,29.08,22
BetaWorks,2023-06-15,2023,East,USA,CUST01369,BET-100806,ZKEOCEC309,Office Supplies,PID-9397-895,SKU-712880,4,14.54,11.92,0.05,55.25,47.68,7.57,0.18,9.94,13.42,4,Credit Card,Paid,0,,7.8,Silver,13.7,23
BetaWorks,2019-12-28,2019,East,USA,CUST00965,BET-100309,XHWCBZUJBO,Furniture,PID-6997-507,SKU-474413,4,539.0,310.7,0.3,1509.2,1242.8,266.4,0.18,271.66,15.2,6,Bank Transfer,Paid,0,,8.6,Silver,17.65,14
BetaWorks,2023-01-14,2023,West,USA,CUST00316,BET-101221,VXQODBJ52L,Automotive,PID-9817-129,SKU-935226,4,1482.19,1226.23,0.0,5928.76,4904.92,1023.84,0.18,1067.18,13.19,3,Bank Transfer,Paid,0,,9.5,Bronze,17.27,28
BetaWorks,2021-01-20,2021,North,USA,CUST01418,BET-100246,SRTTYMMCWP,Consumables,PID-9689-141,SKU-936959,5,3.93,2.63,0.05,18.67,13.15,5.52,0.18,3.36,10.24,9,Credit Card,Paid,0,,7.9,Gold,29.57,28
BetaWorks,2023-10-28,2023,East,USA,CUST00094,BET-100995,1RIZK7C5KB,Office Supplies,PID-9397-937,SKU-821419,6,12.57,9.28,0.0,75.42,55.68,19.74,0.18,13.58,12.77,4,Cash,Paid,0,,10.0,Gold,26.17,10
BetaWorks,2021-11-14,2021,North,USA,CUST00608,BET-101130,YYT86R5KXS,Electronics,PID-2740-511,SKU-925660,1,253.45,165.35,0.1,228.1,165.35,62.75,0.18,41.06,7.08,-2,Invoice,Paid,0,,6.6,Bronze,27.51,15
BetaWorks,2020-03-29,2020,South,USA,CUST00316,BET-100339,NB6SP0Y3RO,Healthcare,PID-7674-607,SKU-626785,2,128.17,96.26,0.5,128.17,192.52,-64.35,0.18,23.07,3.86,15,Bank Transfer,Paid,0,,5.1,Gold,-50.21,5
BetaWorks,2020-10-02,2020,West,USA,CUST00662,BET-100342,4X2WPMJO2C,Hardware,PID-3240-466,SKU-916473,4,241.08,174.04,0.0,964.32,696.16,268.16,0.18,173.58,10.81,15,Credit Card,Paid,0,,5.7,Bronze,27.81,1
BetaWorks,2020-12-14,2020,International,DE,CUST00104,BET-100040,VNFOWAPCQ7,Office Supplies,PID-9397-697,SKU-528009,2,12.09,9.59,0.0,24.18,19.18,5.0,0.18,4.35,9.87,8,Cash,Paid,1,Not as described,7.3,Bronze,20.68,23
BetaWorks,2019-05-18,2019,International,AU,CUST01478,BET-100857,VBZ4GJHJJ3,Hardware,PID-3240-866,SKU-915936,3,249.79,128.02,0.5,374.68,384.06,-9.38,0.18,67.44,17.19,8,Cash,Paid,0,,8.7,Bronze,-2.5,16
BetaWorks,2021-02-03,2021,North,USA,CUST00508,BET-100672,VK0B73BHH8,Automotive,PID-9817-996,SKU-388186,3,1444.91,1014.73,0.0,4334.73,3044.19,1290.54,0.18,780.25,7.55,0,PayPal,Paid,0,,5.6,Bronze,29.77,23
BetaWorks,2022-01-28,2022,International,UK,CUST00834,BET-100892,2OP6VMJOBR,Consumables,PID-9689-681,SKU-260724,3,6.57,4.56,0.0,19.71,13.68,6.03,0.18,3.55,15.42,10,PayPal,Pending,0,,7.0,Bronze,30.59,96
BetaWorks,2019-08-08,2019,East,USA,CUST00975,BET-101143,GAE9DR5DBD,Healthcare,PID-7674-765,SKU-138557,6,104.74,56.8,0.0,628.44,340.8,287.64,0.18,113.12,32.73,6,Credit Card,Paid,0,,4.8,Gold,45.77,10
BetaWorks,2020-07-07,2020,West,USA,CUST00200,BET-100435,HH2KS1CBCI,Accessories,PID-5585-261,SKU-744966,2,46.22,33.62,0.0,92.44,67.24,25.2,0.18,16.64,2.66,17,PayPal,Pending,0,,6.8,Bronze,27.26,109
BetaWorks,2024-07-01,2024,North,USA,CUST00572,BET-100274,429M0TTD78,Furniture,PID-6997-543,SKU-180708,6,437.22,350.89,0.1,2360.99,2105.34,255.65,0.18,424.98,4.92,0,Invoice,Overdue,0,,5.1,Bronze,10.83,105
BetaWorks,2023-07-01,2023,South,USA,CUST00203,BET-101141,8L8DJ0EK3L,Healthcare,PID-7674-473,SKU-420186,4,94.84,78.16,0.0,379.36,312.64,66.72,0.18,68.28,26.18,7,PayPal,Paid,0,,7.6,Silver,17.59,25
BetaWorks,2023-10-16,2023,East,USA,CUST00516,BET-100677,6QXJ8THM86,Furniture,PID-6997-784,SKU-894192,2,380.5,272.52,0.3,532.7,545.04,-12.34,0.18,95.89,3.66,8,Bank Transfer,Paid,0,,4.0,Silver,-2.32,22
BetaWorks,2019-08-29,2019,International,UK,CUST00681,BET-100411,QDZ1GGLCR5,Furniture,PID-6997-531,SKU-699342,5,535.68,299.11,0.0,2678.4,1495.55,1182.85,0.18,482.11,14.96,-2,Bank Transfer,Paid,0,,,Bronze,44.16,24
BetaWorks,2020-10-06,2020,International,IN,CUST01245,BET-101021,YHTD6OO7G5,Automotive,PID-9817-135,SKU-250823,6,2144.6,965.77,0.0,12867.6,5794.62,7072.98,0.18,2316.17,4.61,4,Credit Card,Paid,0,,6.8,Bronze,54.97,21
BetaWorks,2022-04-30,2022,East,USA,CUST00965,BET-100409,58WZUACZRR,Office Supplies,PID-9397-230,SKU-401972,4,10.8,5.28,0.15,36.72,21.12,15.6,0.18,6.61,0.97,-2,Invoice,Paid,0,,8.8,Silver,42.48,5
BetaWorks,2023-05-08,2023,West,USA,CUST01134,BET-100940,SU3W90DPIM,Automotive,PID-9817-606,SKU-757430,9,1665.37,1142.59,0.05,14238.91,10283.31,3955.6,0.18,2563.0,16.61,-2,Cash,Paid,0,,9.2,Gold,27.78,9
BetaWorks,2019-05-01,2019,International,UK,CUST00806,BET-100079,9HF1PW26RQ,Electronics,PID-2740-323,SKU-313649,3,293.92,139.58,0.0,881.76,418.74,463.02,0.18,158.72,13.52,2,Cash,Paid,0,,5.5,Gold,52.51,17
BetaWorks,2023-05-23,2023,West,USA,CUST00707,BET-100201,Z6XTB80U10,Furniture,PID-6997-392,SKU-367681,5,457.86,218.28,0.0,2289.3,1091.4,1197.9,0.18,412.07,19.71,1,Invoice,Overdue,0,,7.8,Bronze,52.33,44
BetaWorks,2020-01-21,2020,North,USA,CUST00569,BET-101110,N7C41Q6L4J,Hardware,PID-3240-207,SKU-487951,3,213.28,108.77,0.0,639.84,326.31,313.53,0.18,115.17,2.06,9,Bank Transfer,Paid,0,,4.8,Bronze,49.0,6
BetaWorks,2019-07-06,2019,West,USA,CUST00813,BET-100449,D4C9VXK2FI,Consumables,PID-9689-138,SKU-507369,2,2.33,1.05,0.1,4.19,2.1,2.09,0.18,0.75,9.55,3,Bank Transfer,Paid,0,,3.5,Gold,49.88,9
BetaWorks,2019-09-04,2019,West,USA,CUST00013,BET-100989,PADJXH3W6Z,Office Supplies,PID-9397-940,SKU-240611,2,14.0,8.32,0.0,28.0,16.64,11.36,0.18,5.04,19.87,11,Cash,Paid,0,,5.1,Bronze,40.57,14
BetaWorks,2023-08-15,2023,International,AU,CUST00331,BET-100751,G3MLOF683M,Accessories,PID-5585-356,SKU-931569,4,36.02,24.94,0.5,72.04,99.76,-27.72,0.18,12.97,12.19,-2,PayPal,Paid,0,,5.7,Bronze,-38.48,21
BetaWorks,2020-03-30,2020,North,USA,CUST00287,BET-100926,WUNIBW1GIX,Furniture,PID-6997-999,SKU-186240,3,480.04,383.63,0.15,1224.1,1150.89,73.21,0.18,220.34,24.53,-2,PayPal,Pending,0,,6.8,Bronze,5.98,83
BetaWorks,2024-11-18,2024,North,USA,CUST01041,BET-100240,KF5O2UXXK5,Services,PID-8674-846,SKU-551541,3,264.71,142.9,0.0,794.13,428.7,365.43,0.18,142.94,2.11,-2,Invoice,Paid,0,,9.2,Bronze,46.02,23
BetaWorks,2022-11-04,2022,South,USA,CUST00783,BET-100369,G8YFH3XDVQ,Furniture,PID-6997-839,SKU-549670,4,387.52,288.7,0.0,1550.08,1154.8,395.28,0.18,279.01,18.49,-2,PayPal,Paid,0,,8.0,Silver,25.5,12
BetaWorks,2024-08-09,2024,North,USA,CUST00940,BET-101092,LV488PKWTZ,Furniture,PID-6997-704,SKU-924730,4,400.95,312.39,0.2,1283.04,1249.56,33.48,0.18,230.95,8.63,2,PayPal,Paid,0,,,Gold,2.61,9
BetaWorks,2022-03-11,2022,East,USA,CUST00849,BET-100187,6DKFLAB0QM,Healthcare,PID-7674-351,SKU-697476,3,120.97,88.37,0.0,362.91,265.11,97.8,0.18,65.32,13.41,-1,Bank Transfer,Paid,0,,10.0,Bronze,26.95,25
BetaWorks,2024-06-01,2024,Central,USA,CUST00345,BET-100058,9ZVWT0Y5KI,Electronics,PID-2740-194,SKU-309392,5,236.6,176.06,0.0,1183.0,880.3,302.7,0.18,212.94,7.8,12,Credit Card,Paid,0,,7.8,Bronze,25.59,29
BetaWorks,2022-09-14,2022,North,USA,CUST01135,BET-100073,HLVJYQTAYB,Hardware,PID-3240-290,SKU-354685,5,178.86,115.65,0.0,894.3,578.25,316.05,0.18,160.97,6.5,1,Bank Transfer,Paid,0,,8.1,Silver,35.34,18
BetaWorks,2020-11-29,2020,North,USA,CUST00457,BET-101096,DI5PGB8NHO,Accessories,PID-5585-367,SKU-816668,3,49.58,40.81,0.0,148.74,122.43,26.31,0.18,26.77,21.18,8,PayPal,Paid,0,,6.7,Bronze,17.69,16
BetaWorks,2024-02-19,2024,Central,USA,CUST00956,BET-100130,3HEYKUKPXP,Healthcare,PID-7674-626,SKU-303758,6,95.6,54.25,0.0,573.6,325.5,248.1,0.18,103.25,10.13,2,Invoice,Paid,0,,7.7,Gold,43.25,0
BetaWorks,2022-11-09,2022,South,USA,CUST00699,BET-100392,TO2VDSIZB2,Office Supplies,PID-9397-982,SKU-377768,5,13.15,10.14,0.05,62.46,50.7,11.76,0.18,11.24,4.38,3,PayPal,Pending,0,,7.5,Bronze,18.83,37
BetaWorks,2019-03-28,2019,North,USA,CUST00403,BET-101199,103UF8RI3P,Healthcare,PID-7674-981,SKU-850894,1,101.07,80.52,0.0,101.07,80.52,20.55,0.18,18.19,0.0,-2,Bank Transfer,Paid,0,,5.6,Bronze,20.33,3
BetaWorks,2020-05-18,2020,West,USA,CUST00731,BET-101327,YLACYDCTQ1,Office Supplies,PID-9397-415,SKU-286367,5,9.53,5.24,0.0,47.65,26.2,21.45,0.18,8.58,2.18,8,Invoice,Paid,0,,5.5,Bronze,45.02,7
BetaWorks,2024-08-26,2024,International,IN,CUST00662,BET-101042,HI5BHJ3KFX,Electronics,PID-2740-627,SKU-656165,7,254.9,126.09,0.0,1784.3,882.63,901.67,0.18,321.17,15.77,4,Invoice,Paid,0,,9.5,Bronze,50.53,23
BetaWorks,2021-04-06,2021,Central,USA,CUST00763,BET-100401,8FITOZABDJ,Electronics,PID-2740-556,SKU-723293,3,303.85,224.87,0.15,774.82,674.61,100.21,0.18,139.47,16.85,6,Invoice,Paid,0,,4.7,Bronze,12.93,1
BetaWorks,2021-02-22,2021,Central,USA,CUST00621,BET-100614,PV7TIQIJB3,Services,PID-8674-620,SKU-434402,4,279.99,220.82,0.0,1119.96,883.28,236.68,0.18,201.59,8.23,6,PayPal,Pending,0,,9.2,Bronze,21.13,70
BetaWorks,2021-02-18,2021,North,USA,CUST00131,BET-101136,DQVUL7JMDX,Furniture,PID-6997-686,SKU-479562,6,690.95,316.46,0.0,4145.7,1898.76,2246.94,0.18,746.23,13.19,1,PayPal,Paid,0,,5.9,Bronze,54.2,25
BetaWorks,2019-02-26,2019,East,USA,CUST01132,BET-100171,862VL1TKU0,Consumables,PID-9689-954,SKU-539460,6,4.51,2.23,0.0,27.06,13.38,13.68,0.18,4.87,17.12,-1,Cash,Paid,0,,10.0,Silver,50.55,14
BetaWorks,2020-12-04,2020,South,USA,CUST00345,BET-101129,IELGV3GUYG,Furniture,PID-6997-889,SKU-443905,5,392.04,217.72,0.0,1960.2,1088.6,871.6,0.18,352.84,17.22,0,PayPal,Paid,0,,5.1,Silver,44.46,17
BetaWorks,2022-01-17,2022,West,USA,CUST00565,BET-100399,RE5C5JO5L0,Furniture,PID-6997-898,SKU-202419,6,510.93,231.08,0.0,3065.58,1386.48,1679.1,0.18,551.8,13.23,1,Invoice,Paid,0,,5.0,Gold,54.77,12
BetaWorks,2019-04-12,2019,Central,USA,CUST00022,BET-100387,S8N40AP00G,Software,PID-8128-986,SKU-781526,2,107.15,89.44,0.0,214.3,178.88,35.42,0.18,38.57,3.02,-1,Invoice,Overdue,0,,9.0,Bronze,16.53,103
BetaWorks,2021-12-29,2021,West,USA,CUST01050,BET-100115,J9UK693P48,Consumables,PID-9689-933,SKU-122700,5,5.91,3.42,0.2,23.64,17.1,6.54,0.18,4.26,22.55,10,Cash,Paid,0,,6.3,Gold,27.66,26
BetaWorks,2022-03-08,2022,West,USA,CUST00830,BET-100583,0I4527KKZ4,Consumables,PID-9689-277,SKU-755898,2,5.89,4.38,0.15,10.01,8.76,1.25,0.18,1.8,14.96,-2,Credit Card,Paid,0,,5.1,Bronze,12.49,22
BetaWorks,2022-10-10,2022,South,USA,CUST01018,BET-100588,8U40QCU5WM,Office Supplies,PID-9397-276,SKU-450574,4,9.39,6.94,0.0,37.56,27.76,9.8,0.18,6.76,21.93,11,PayPal,Paid,0,,7.5,Silver,26.09,7
BetaWorks,2019-09-08,2019,West,USA,CUST00745,BET-100416,8IH8YOALH2,Hardware,PID-3240-704,SKU-292125,5,179.12,100.33,0.0,895.6,501.65,393.95,0.18,161.21,0.0,-2,Cash,Paid,0,,9.1,Bronze,43.99,8
BetaWorks,2024-11-22,2024,East,USA,CUST01468,BET-100689,WLSD4TR4GS,Office Supplies,PID-9397-241,SKU-557798,5,15.35,8.11,0.0,76.75,40.55,36.2,0.18,13.82,9.27,9,Cash,Paid,0,,6.8,Silver,47.17,12
BetaWorks,2019-04-19,2019,South,USA,CUST01135,BET-100185,3XRBX2WFIY,Automotive,PID-9817-500,SKU-601702,6,1581.21,723.84,0.0,9487.26,4343.04,5144.22,0.18,1707.71,12.82,11,Credit Card,Paid,0,,7.4,Silver,54.22,25
BetaWorks,2021-11-24,2021,International,UK,CUST01126,BET-101193,M0ZXO41OIM,Accessories,PID-5585-378,SKU-292669,3,55.34,42.37,0.15,141.12,127.11,14.01,0.18,25.4,2.43,1,Cash,Paid,0,,9.8,Bronze,9.93,10
BetaWorks,2022-02-11,2022,North,USA,CUST00528,BET-100084,6SB053AKZX,Automotive,PID-9817-246,SKU-963550,3,,965.61,0.1,,2896.83,,0.18,,,11,Invoice,Paid,0,,,Bronze,,9
BetaWorks,2020-08-03,2020,International,UK,CUST00175,BET-100799,J3LP15TFTZ,Hardware,PID-3240-739,SKU-486656,4,104.05,86.46,0.0,416.2,345.84,70.36,0.18,74.92,10.31,-2,Invoice,Paid,0,,5.9,Platinum,16.91,11
BetaWorks,2022-08-21,2022,Central,USA,CUST01233,BET-100114,0UP5WT5FWK,Hardware,PID-3240-896,SKU-758047,7,135.23,83.92,0.0,946.61,587.44,359.17,0.18,170.39,10.84,3,Credit Card,Paid,0,,8.4,Bronze,37.94,22
BetaWorks,2022-02-15,2022,East,USA,CUST01114,BET-100223,1WB0BJHPPI,Furniture,PID-6997-527,SKU-513042,4,408.46,231.49,0.05,1552.15,925.96,626.19,0.18,279.39,23.14,-2,Invoice,Paid,0,,,Bronze,40.34,22
BetaWorks,2021-03-16,2021,Central,USA,CUST00972,BET-100675,EV2Z1K3BDG,Automotive,PID-9817-600,SKU-557400,2,1032.3,546.61,0.2,1651.68,1093.22,558.46,0.18,297.3,10.82,-1,Cash,Paid,0,,9.2,Silver,33.81,4
BetaWorks,2019-05-09,2019,International,AU,CUST00514,BET-101008,Q6O60DB5A3,Software,PID-8128-822,SKU-807189,3,159.54,121.14,0.05,454.69,363.42,91.27,0.18,81.84,14.4,8,Credit Card,Paid,1,Late delivery,,Silver,20.07,25
BetaWorks,2022-10-10,2022,International,DE,CUST00655,BET-100788,K1B17ZYQZS,Software,PID-8128-638,SKU-664182,2,97.75,71.5,0.0,195.5,143.0,52.5,0.18,35.19,6.03,-2,Cash,Paid,0,,5.1,Bronze,26.85,1
BetaWorks,2020-06-23,2020,East,USA,CUST00215,BET-101124,9F8PX71M8E,Office Supplies,PID-9397-161,SKU-655080,2,14.64,7.27,0.1,26.35,14.54,11.81,0.18,4.74,12.85,1,Invoice,Paid,0,,5.4,Bronze,44.82,2
BetaWorks,2022-04-09,2022,West,USA,CUST01453,BET-100119,N0MWMKCWJ7,Hardware,PID-3240-724,SKU-220486,3,202.17,107.17,0.0,606.51,321.51,285.0,0.18,109.17,9.87,2,Cash,Paid,0,,5.9,Silver,46.99,10
